id,accident_id,car_id,driver_id,alcohol_level,is_blamed,is_exited_crash,driver_damage,n_passengers
371,371,3800,5148,0.0,False,False,Средние,1
371,371,17972,11444,0.0,True,False,Средние,1
371,371,1951,11638,0.8665455715425403,False,True,Средние,1
372,372,3739,17688,0.0,False,True,Лёгкие,3
372,372,3246,15600,0.4288413412809618,False,False,Средние,2
372,372,10443,15530,0.3827528560540492,False,False,Лёгкие,1
372,372,9503,15886,0.0,True,False,Средние,2
373,373,12076,13787,0.4606342459758575,False,False,Лёгкие,3
373,373,12000,19204,0.2945501581743293,True,False,Лёгкие,2
373,373,4897,19354,0.7870961097014985,False,False,Лёгкие,1
374,374,3403,6604,0.6408205902101003,True,False,Средние,2
374,374,7681,13244,0.5361509306308743,False,False,Тяжёлые,3
374,374,7123,10158,0.2106264867351568,False,False,Средние,0
374,374,3762,10628,0.3569881310816984,False,False,Лёгкие,1
375,375,2734,13590,0.6958766827411611,False,True,Средние,3
375,375,15256,18931,0.16232241689335825,False,False,Средние,2
375,375,12537,401,0.20170387681248025,True,True,Средние,3
375,375,5053,14997,0.7785505482467919,False,False,Лёгкие,0
376,376,4948,17888,0.6393654180844852,False,False,Лёгкие,0
376,376,12894,3988,0.5172521464621868,True,False,Средние,0
376,376,4929,11603,0.6272847941798219,False,True,Тяжёлые,0
376,376,7608,9380,0.30078972894809103,False,False,Средние,3
377,377,1256,1912,0.17395568989344742,False,False,Лёгкие,1
377,377,10431,6299,0.0,False,False,Лёгкие,3
377,377,6537,11186,0.9699469240860659,False,False,Лёгкие,1
377,377,9385,8732,0.5987991094249012,True,False,Средние,2
378,378,5891,19205,0.39848884931681866,False,False,Средние,2
378,378,8034,12795,0.9603135708122332,False,False,Средние,3
378,378,8410,17748,0.15350733392169724,True,False,Средние,3
378,378,819,18937,0.8171144478453608,False,False,Средние,2
379,379,10940,2077,0.0,False,True,Лёгкие,0
379,379,7265,15036,0.0,True,False,Лёгкие,1
380,380,4871,68,0.739017225253198,False,False,Лёгкие,1
380,380,6962,15443,0.0,False,False,Лёгкие,2
380,380,13708,16128,0.3597822189326771,True,False,Средние,2
380,380,15490,10209,0.24338311456739145,False,False,Средние,1
381,381,12126,17895,0.41505708403500496,False,False,Лёгкие,1
381,381,17401,1390,0.2196344447077292,True,True,Лёгкие,0
381,381,10609,5540,0.7155118695674274,False,False,Лёгкие,3
381,381,9218,13467,0.5315206979143952,False,False,Лёгкие,2
382,382,14490,3119,0.0,True,False,Средние,0
382,382,2099,8231,0.771065729300593,False,False,Лёгкие,2
382,382,6566,7877,0.0,False,False,Средние,2
383,383,11139,5969,0.6428634627367237,True,False,Лёгкие,1
383,383,9715,1290,0.19260062681836154,False,True,Лёгкие,2
384,384,5093,13787,0.3681024736088781,True,False,Лёгкие,3
384,384,7602,10423,0.7122925650999102,False,False,Средние,1
385,385,5836,17414,0.24097453614016076,False,False,Тяжёлые,1
385,385,7978,447,0.33695139017024683,False,False,Лёгкие,0
385,385,17828,2469,0.4325246502629873,False,False,Лёгкие,1
385,385,8143,5124,0.0,True,False,Лёгкие,2
386,386,15129,9942,0.7568819987972218,True,True,Тяжёлые,0
386,386,12063,10291,0.742935625742876,False,True,Лёгкие,1
386,386,15296,6952,0.18902067746055595,False,False,Средние,1
386,386,9920,1640,0.0,False,False,Лёгкие,1
387,387,9343,13851,0.4213071833585713,False,False,Лёгкие,0
387,387,563,14837,0.7799467105994519,True,False,Лёгкие,2
388,388,13270,10327,0.3152373792587205,False,False,Средние,3
388,388,10284,3984,0.3988847239936407,True,False,Тяжёлые,0
388,388,5898,3593,1.0256188864119549,False,False,Средние,1
388,388,4572,19899,0.5917458159094741,False,False,Тяжёлые,2
389,389,15619,3335,0.2317215407149344,True,False,Лёгкие,3
389,389,5749,3907,0.577538664540463,False,True,Лёгкие,0
389,389,10162,5686,0.4197626177183832,False,False,Лёгкие,3
389,389,15384,2136,0.1590940046151944,False,False,Средние,3
390,390,4432,839,0.0,False,False,Средние,2
390,390,11996,16425,0.6685376690934696,False,True,Средние,0
390,390,10460,5202,0.517643867393664,False,False,Лёгкие,0
390,390,357,19216,1.86485896894205,True,False,Средние,0
391,391,5061,8615,0.0,True,False,Лёгкие,2
391,391,5551,12867,0.8475166212268634,False,True,Лёгкие,0
391,391,9971,6223,0.7495486409852342,False,False,Лёгкие,2
391,391,15017,12025,0.0,False,False,Лёгкие,1
392,392,6188,3894,0.0,False,False,Средние,2
392,392,6298,5860,0.1912693876787384,False,False,Средние,3
392,392,14338,9936,0.0,True,False,Лёгкие,0
392,392,16532,10594,0.9399755515757456,False,False,Тяжёлые,1
393,393,4113,14534,0.4269777850063843,True,True,Средние,1
393,393,7517,19893,0.952196828129609,False,True,Средние,3
394,394,13556,11587,0.31424432424042764,False,False,Тяжёлые,1
394,394,9793,4747,0.7666875618054227,True,False,Лёгкие,2
394,394,12389,84,0.17391958638759503,False,True,Лёгкие,1
394,394,15797,18839,0.1920801506812672,False,False,Средние,2
395,395,15338,412,0.6147628214603922,False,False,Тяжёлые,2
395,395,16134,8005,1.2043522280292325,False,True,Средние,2
395,395,15695,19209,0.6036354681483966,True,False,Средние,1
396,396,13022,16417,0.5083048300825039,False,False,Средние,0
396,396,1602,13176,0.4441311277364946,True,False,Средние,2
397,397,8053,2448,0.5085088007938161,False,False,Лёгкие,2
397,397,13959,11397,0.568749375409113,False,True,Лёгкие,2
397,397,4784,12196,0.4233471929046954,False,False,Лёгкие,3
397,397,1281,9065,0.5762721791463178,True,False,Средние,3
398,398,5012,5051,0.0,True,False,Лёгкие,3
398,398,11281,17412,1.0097786869246226,False,False,Лёгкие,1
399,399,12098,14917,0.3219296625592618,False,False,Лёгкие,0
399,399,13498,14601,0.0,False,True,Тяжёлые,2
399,399,14007,17446,1.7870147219464128,True,False,Средние,3
400,400,7784,19689,0.0,True,True,Лёгкие,0
400,400,1566,2828,0.4337003327713193,False,False,Средние,3
400,400,5020,541,1.3339905933684049,False,False,Тяжёлые,0
400,400,9559,15166,0.0,False,True,Средние,0
401,401,12266,6341,0.478997583587969,False,False,Средние,3
401,401,13129,13652,1.0445865100509948,False,True,Лёгкие,3
401,401,1595,6084,1.1591848927029216,True,False,Лёгкие,1
401,401,13369,18788,0.4033585177993084,False,True,Средние,3
402,402,8103,8204,0.0,True,False,Лёгкие,1
402,402,14201,5728,0.6994404325184328,False,True,Лёгкие,3
403,403,10394,11684,0.0,False,True,Лёгкие,2
403,403,3363,11922,0.8961365011299335,False,False,Лёгкие,2
403,403,16449,5060,0.7003615022134402,True,False,Средние,2
403,403,17100,8434,0.5566536157888863,False,False,Лёгкие,0
404,404,8790,9550,1.0103509423454693,True,False,Лёгкие,1
404,404,16789,2776,0.4495290382353399,False,False,Лёгкие,2
405,405,14719,9384,0.0,True,True,Лёгкие,0
405,405,16822,15774,0.4237807859133443,False,False,Лёгкие,2
406,406,1483,18163,0.3744813758078136,False,False,Средние,3
406,406,314,8535,0.5719215701097345,True,True,Средние,0
406,406,8309,5311,0.6175353292845679,False,False,Тяжёлые,1
406,406,17899,13069,0.44825832727102816,False,True,Средние,1
407,407,14583,10528,0.4860485176463573,False,False,Лёгкие,2
407,407,10960,11935,0.4297355240191483,True,True,Тяжёлые,0
407,407,1713,18815,0.6929718848999625,False,False,Тяжёлые,3
408,408,5348,10667,0.8091121436944517,True,False,Средние,2
408,408,9673,7918,0.5766252094519625,False,False,Средние,2
409,409,13728,8229,1.0651126451328865,False,False,Средние,3
409,409,17901,8750,0.2444872765303952,True,False,Лёгкие,1
409,409,6318,16033,0.0,False,True,Лёгкие,1
409,409,2033,13657,0.35167878641837785,False,False,Лёгкие,2
410,410,2137,3440,0.0,True,False,Средние,0
410,410,2355,3053,0.0,False,False,Средние,0
410,410,813,17429,0.4173210853069079,False,False,Лёгкие,0
411,411,734,19279,0.2845145907993702,True,False,Средние,3
411,411,2197,4224,0.2988532298749761,False,False,Тяжёлые,1
411,411,10159,2122,0.0,False,False,Средние,3
412,412,1659,12903,0.6495254442845431,False,False,Лёгкие,2
412,412,13541,16022,0.0,True,False,Средние,0
412,412,6717,8616,0.0,False,True,Средние,0
413,413,1291,11546,0.16484626756073434,True,True,Тяжёлые,0
413,413,5664,12680,0.5689178407972121,False,False,Средние,2
413,413,8314,19514,0.0,False,False,Тяжёлые,3
414,414,4168,12441,0.0,True,False,Лёгкие,3
414,414,15678,17370,0.5145092742600512,False,False,Лёгкие,0
414,414,15690,14007,0.4205625667203437,False,False,Средние,1
415,415,17420,4789,0.635305368119521,True,False,Лёгкие,2
415,415,5128,6035,0.2602386983291814,False,False,Средние,1
416,416,9186,16975,0.8260943400745573,True,False,Средние,2
416,416,963,8077,0.786523834491891,False,False,Средние,1
416,416,6900,12053,1.3774323279890133,False,False,Средние,1
416,416,3799,14961,0.4042452605150309,False,False,Лёгкие,2
417,417,270,4576,0.3993891896817164,False,False,Лёгкие,3
417,417,17124,15159,0.4143612284790037,False,False,Лёгкие,0
417,417,13848,11474,0.3115571611374011,True,False,Тяжёлые,0
418,418,13767,19402,0.6367163675337264,False,True,Средние,2
418,418,15956,18770,0.8970832355921156,True,False,Средние,3
419,419,6912,18530,0.4165817104746822,False,True,Средние,3
419,419,12033,19861,0.0,False,False,Лёгкие,2
419,419,403,13597,1.0404178847283596,False,True,Лёгкие,1
419,419,14398,14330,0.0,True,False,Лёгкие,0
420,420,15549,13958,0.29154279029143604,False,False,Средние,2
420,420,16564,7849,0.5294589825330634,False,True,Лёгкие,2
420,420,17388,13084,0.17456703631602086,True,True,Лёгкие,1
421,421,17608,13906,0.7432953663139528,False,False,Средние,3
421,421,17346,7788,0.2883922695263103,True,False,Лёгкие,1
422,422,16945,18983,0.0,False,True,Лёгкие,2
422,422,14998,7491,0.0,True,False,Лёгкие,0
423,423,13963,5129,0.25685035065808026,True,False,Лёгкие,0
423,423,8321,16629,0.5780023213138603,False,False,Лёгкие,0
424,424,17607,2275,0.0,False,False,Лёгкие,3
424,424,11500,6491,0.2669825084243778,False,False,Лёгкие,2
424,424,11176,14678,0.24992066839229496,False,False,Лёгкие,0
424,424,2293,7058,1.772342753777321,True,True,Лёгкие,0
425,425,3135,16405,0.5151782512709062,True,False,Средние,2
425,425,17791,4670,0.7879297216206497,False,False,Лёгкие,2
425,425,5904,11831,0.0,False,False,Лёгкие,0
425,425,16545,17854,0.4928403624977749,False,False,Средние,0
426,426,1858,19937,0.8123826115398808,False,False,Средние,1
426,426,13412,12944,0.4387341129669056,False,False,Лёгкие,2
426,426,16922,4092,0.9999019666043382,True,False,Лёгкие,2
426,426,14904,10333,0.20694684714715825,False,False,Лёгкие,1
427,427,6126,2770,0.0,True,False,Тяжёлые,1
427,427,2439,16905,0.9758951772858774,False,True,Лёгкие,0
427,427,3212,6076,0.61594851201223,False,False,Тяжёлые,0
428,428,6121,18739,1.0419396444266054,False,False,Лёгкие,3
428,428,17090,11350,0.2451130099789132,True,True,Лёгкие,0
429,429,249,3188,0.6017009101019598,False,False,Средние,2
429,429,15335,6150,0.15026011081248328,True,False,Лёгкие,0
430,430,16511,12229,0.6119492716846697,True,False,Средние,2
430,430,2908,8817,0.6734753508738717,False,True,Лёгкие,2
430,430,12127,3154,0.0,False,False,Лёгкие,2
431,431,836,11484,0.1653966553797471,True,False,Средние,1
431,431,13919,8639,0.5554472177007643,False,False,Тяжёлые,2
432,432,10953,1315,0.183080085700028,False,False,Тяжёлые,2
432,432,3213,13172,0.2035901318572892,True,True,Лёгкие,1
432,432,976,8647,0.7068297442472514,False,False,Лёгкие,0
432,432,7548,4703,1.0150298149180592,False,False,Лёгкие,3
433,433,14554,3309,0.8038955349256094,False,False,Лёгкие,0
433,433,16266,7558,0.8803079316343199,True,True,Лёгкие,1
433,433,17823,9805,0.5598760197591013,False,False,Средние,0
434,434,4270,13996,1.2595588167979117,False,False,Лёгкие,0
434,434,16394,9978,0.0,True,False,Лёгкие,1
435,435,5376,9786,0.5911869188832434,True,False,Лёгкие,2
435,435,9532,18411,0.5989255169679961,False,False,Лёгкие,3
436,436,3448,1503,0.7819596414815954,False,True,Лёгкие,2
436,436,9903,15593,0.4409212480644372,False,False,Средние,1
436,436,7012,3218,0.0,True,True,Лёгкие,1
436,436,11602,9959,0.3108569968504265,False,False,Лёгкие,3
437,437,9562,15387,0.5466655176880545,False,False,Средние,0
437,437,17486,1631,0.8082217200973721,True,False,Средние,0
437,437,8626,13480,0.6793754073836697,False,True,Лёгкие,0
437,437,5097,82,0.6612235158439772,False,True,Лёгкие,1
438,438,12693,15109,0.0,True,False,Тяжёлые,2
438,438,15414,6438,1.1948218114407716,False,False,Лёгкие,0
438,438,2880,19109,0.9460071190376564,False,False,Лёгкие,0
439,439,10649,6308,0.1931766313608012,True,False,Средние,3
439,439,154,13025,0.0,False,True,Тяжёлые,2
439,439,6127,14556,1.0684558855670063,False,True,Тяжёлые,2
440,440,18145,4708,0.0,True,True,Средние,3
440,440,1964,17811,0.31110644629680245,False,False,Лёгкие,3
440,440,2194,16677,0.0,False,False,Средние,1
441,441,1132,13915,0.0,True,True,Тяжёлые,2
441,441,5093,10669,0.6499125959113443,False,False,Лёгкие,3
441,441,13230,13022,0.4444529747712704,False,False,Средние,3
442,442,13554,16232,0.4202181192543023,False,False,Лёгкие,2
442,442,3932,7265,0.9835861603387912,False,False,Лёгкие,2
442,442,17192,4716,0.2293097535524516,True,True,Средние,1
443,443,5789,19680,0.5988800856510936,False,False,Тяжёлые,3
443,443,9048,12617,0.7061219349120996,True,False,Лёгкие,0
444,444,11908,18840,0.6413827569978013,False,True,Лёгкие,2
444,444,944,5660,0.6187161424284328,True,False,Средние,2
444,444,14835,2476,0.463249177837449,False,False,Лёгкие,2
444,444,16123,326,0.3695095380232116,False,False,Лёгкие,2
445,445,17354,9465,0.0,True,False,Лёгкие,0
445,445,6782,17278,0.8420929858197869,False,False,Средние,1
445,445,17812,6216,0.0,False,False,Средние,2
446,446,15429,6215,0.1792076269720757,False,False,Тяжёлые,1
446,446,5525,11042,0.24051859975772225,True,True,Лёгкие,2
447,447,5955,12648,1.319287275141898,True,False,Средние,2
447,447,4914,5635,0.43608071012129024,False,False,Лёгкие,2
448,448,3264,13245,0.3786972214609959,True,False,Лёгкие,2
448,448,16387,13544,0.15451782382236764,False,False,Тяжёлые,2
449,449,2678,9247,0.0,True,False,Средние,2
449,449,10747,14011,0.3481312424205833,False,False,Лёгкие,0
449,449,1713,3504,0.2417863148615724,False,False,Лёгкие,1
449,449,2489,10496,0.24271863065259586,False,False,Лёгкие,0
450,450,3429,9253,0.5446030450483421,True,False,Тяжёлые,3
450,450,10002,1229,0.0,False,True,Средние,1
450,450,4486,9066,1.6628738810664767,False,False,Лёгкие,2
451,451,17020,15981,0.0,False,True,Тяжёлые,0
451,451,12923,15974,0.9627406791900928,True,True,Средние,3
452,452,15982,8098,0.20251083769763298,False,False,Лёгкие,2
452,452,15636,13859,0.0,True,False,Лёгкие,3
453,453,12160,17052,0.1784770353499823,True,False,Тяжёлые,0
453,453,12721,11566,0.5518485723715859,False,False,Средние,2
454,454,17970,10636,0.18460306828599216,True,False,Средние,1
454,454,15089,2310,0.4738241816870914,False,False,Средние,1
454,454,7663,15195,0.21705603879829405,False,False,Лёгкие,2
455,455,15669,6181,0.0,False,False,Лёгкие,0
455,455,4683,11713,0.1984197968837671,False,False,Средние,2
455,455,8728,10025,0.5173006418701079,True,False,Тяжёлые,3
456,456,1168,3785,0.4623248532564424,True,True,Средние,3
456,456,6405,9302,0.7651830718992324,False,True,Лёгкие,1
456,456,6492,8763,0.28320079618785715,False,False,Средние,1
456,456,4112,15287,0.0,False,False,Лёгкие,0
457,457,8656,12991,1.0439964591650313,False,False,Средние,0
457,457,14283,10206,0.25252871213460737,True,False,Средние,2
457,457,15228,8941,0.8051535023963039,False,False,Средние,0
458,458,16926,15318,0.0,False,False,Средние,2
458,458,15560,61,0.8418164906007545,True,False,Средние,3
459,459,11937,3473,0.23368775502123665,False,False,Средние,0
459,459,2732,8512,0.6987045178620687,True,True,Лёгкие,1
459,459,13473,18383,0.26904467520554515,False,True,Средние,2
459,459,2553,3908,0.4981970463507766,False,False,Тяжёлые,0
460,460,10915,6030,0.5892616971550148,False,False,Средние,0
460,460,11613,1979,0.2562647170076468,True,False,Средние,3
460,460,16461,15543,0.2455322126082543,False,False,Средние,0
461,461,16588,14942,0.16029337102753893,False,False,Лёгкие,1
461,461,13334,8953,0.1803366459284321,True,True,Средние,3
461,461,7520,10377,0.3924054032442596,False,False,Лёгкие,3
461,461,4946,13078,0.0,False,False,Средние,0
462,462,4905,5778,0.0,False,True,Лёгкие,3
462,462,6966,16458,0.0,False,False,Средние,2
462,462,5289,11641,0.4478974983822052,True,False,Лёгкие,0
462,462,352,11118,0.4354969852934216,False,False,Лёгкие,3
463,463,11401,18197,0.6284776945491634,False,False,Лёгкие,1
463,463,14139,12310,0.8339676109272658,False,False,Средние,0
463,463,14360,15930,0.5115160505919882,False,False,Лёгкие,2
463,463,12548,13695,1.2099196711317826,True,False,Средние,1
464,464,13781,11573,0.8452312631539488,False,True,Лёгкие,1
464,464,1852,8715,0.8236891074970362,False,True,Лёгкие,3
464,464,12363,6170,0.0,True,False,Средние,0
465,465,15159,853,0.6386596648420847,True,False,Средние,2
465,465,3689,5239,0.3910038596898168,False,False,Средние,2
466,466,13010,19485,0.0,True,False,Лёгкие,3
466,466,1740,19061,0.0,False,False,Лёгкие,3
466,466,11611,6706,1.0338603084231648,False,False,Средние,0
467,467,2226,5115,0.0,False,False,Лёгкие,0
467,467,16255,4058,0.9206029523583606,True,False,Лёгкие,2
467,467,16524,13645,0.3085087847329442,False,False,Средние,2
468,468,11557,13250,0.2757237443696467,False,True,Тяжёлые,1
468,468,1725,1632,1.3588395531587292,False,False,Тяжёлые,3
468,468,4430,9999,0.0,True,True,Лёгкие,2
469,469,4849,7658,0.6267939045503278,False,False,Средние,0
469,469,11736,3600,0.21969020887213112,False,True,Лёгкие,2
469,469,2031,16156,0.4674843196739295,True,False,Тяжёлые,1
469,469,16359,12678,0.7738167816815993,False,False,Средние,3
470,470,127,7175,1.1594432131749337,False,False,Средние,0
470,470,8361,11753,0.0,True,False,Лёгкие,1
470,470,7320,174,0.4960046095964523,False,False,Лёгкие,3
471,471,711,19390,0.0,False,False,Тяжёлые,2
471,471,5341,14112,0.0,True,False,Лёгкие,0
471,471,5051,15879,1.554797577032366,False,False,Лёгкие,0
472,472,8653,6215,0.5451583180063494,False,False,Лёгкие,3
472,472,10886,3238,0.0,True,False,Лёгкие,3
472,472,6106,5143,1.1015630069271165,False,False,Лёгкие,1
473,473,13291,8788,0.0,True,True,Лёгкие,3
473,473,17380,7375,0.9663312545952444,False,False,Средние,2
474,474,199,530,0.6465795036524434,False,False,Средние,3
474,474,5343,4897,0.7753604073979455,False,False,Средние,3
474,474,14523,5788,0.7100367561336809,False,False,Средние,2
474,474,7394,7903,0.3166144989157205,True,False,Средние,3
475,475,6577,11720,0.4876220139668233,False,True,Лёгкие,0
475,475,4896,3703,0.16291559159779306,False,False,Средние,0
475,475,15754,4004,1.2164216005783193,True,True,Лёгкие,2
476,476,17047,11553,0.0,False,False,Средние,0
476,476,2987,11223,0.0,False,False,Средние,3
476,476,16190,4457,0.0,True,False,Средние,1
477,477,6105,15264,0.23117432924794004,True,False,Средние,3
477,477,720,6868,1.0489200062987405,False,False,Тяжёлые,0
477,477,2180,14942,1.262782419691395,False,False,Тяжёлые,2
477,477,385,6672,0.0,False,False,Лёгкие,0
478,478,12498,9757,1.3740267317226644,False,False,Средние,3
478,478,11073,17468,0.5494167603971251,True,False,Средние,3
478,478,14606,17548,0.7013840847951386,False,False,Средние,0
479,479,3313,13444,0.23065762743537704,False,False,Средние,3
479,479,1749,14111,0.6348076824488152,False,False,Средние,1
479,479,17174,2554,0.38629696614035053,False,False,Лёгкие,1
479,479,2553,12721,0.0,True,False,Средние,0
480,480,15696,16010,0.0,True,False,Лёгкие,1
480,480,10061,10599,0.8331084575463082,False,False,Лёгкие,1
480,480,1422,6222,1.6748225896780806,False,False,Тяжёлые,1
481,481,17408,6960,0.0,True,False,Лёгкие,1
481,481,7530,7989,0.6160426087506682,False,False,Лёгкие,2
482,482,17015,3721,0.0,False,True,Средние,0
482,482,14145,4650,0.15382008332994102,False,False,Лёгкие,2
482,482,10164,5608,0.4892070785801213,True,True,Тяжёлые,0
482,482,7115,3090,0.6924629224030477,False,False,Средние,3
483,483,17825,5238,1.1460274794987528,False,False,Лёгкие,1
483,483,14854,11439,0.43148420594618425,True,False,Лёгкие,1
484,484,3955,9232,0.30641987430378004,True,False,Лёгкие,0
484,484,3346,13041,0.6882210008093527,False,False,Средние,0
484,484,3836,4202,0.23180315631421014,False,False,Средние,0
485,485,14141,10891,0.3423515130352923,False,False,Средние,3
485,485,402,5369,0.3674669911323984,True,False,Средние,0
485,485,8220,16999,0.0,False,False,Средние,0
486,486,2217,2553,0.7179412697775084,True,False,Лёгкие,2
486,486,13751,4827,0.0,False,True,Лёгкие,2
486,486,16508,14345,0.2712763087925158,False,False,Лёгкие,1
487,487,12686,2304,0.642171972362869,False,True,Средние,0
487,487,15093,11676,0.0,False,False,Средние,1
487,487,7633,10533,0.7142046223544187,False,True,Средние,1
487,487,8518,14893,0.7184011415477799,True,False,Средние,0
488,488,8089,10098,0.996729722665167,False,False,Средние,2
488,488,303,9474,1.4276254889498226,True,False,Лёгкие,0
488,488,694,11007,0.8965276156679826,False,False,Лёгкие,2
489,489,2744,11791,0.7129129598055214,True,False,Лёгкие,3
489,489,1920,16071,0.0,False,True,Средние,2
490,490,16192,10681,0.1578711733783796,False,False,Лёгкие,1
490,490,10627,178,0.0,False,False,Средние,3
490,490,14189,1822,0.0,False,False,Лёгкие,3
490,490,12071,2718,0.2364220118293469,True,False,Средние,1
491,491,7154,2681,0.9046178789255894,False,False,Средние,2
491,491,10988,8958,0.37728772416591705,True,False,Лёгкие,1
492,492,10862,8286,0.1802789429908312,False,False,Лёгкие,3
492,492,12065,1550,0.0,False,False,Лёгкие,0
492,492,10532,11026,0.3826000765465706,True,True,Лёгкие,1
493,493,9106,11120,0.4231271232030155,False,False,Средние,2
493,493,13679,9241,0.0,False,False,Средние,0
493,493,6914,1057,0.5451484191107526,True,False,Средние,0
494,494,16509,2684,0.5101650698645167,True,False,Средние,1
494,494,6452,3081,0.5238626582534756,False,False,Тяжёлые,1
494,494,10111,16494,0.18578701761987546,False,False,Лёгкие,3
494,494,1416,16485,0.9115266155550196,False,False,Средние,3
495,495,12167,7457,1.3960484513377152,False,False,Средние,1
495,495,14905,18210,0.4988498311669618,True,False,Средние,2
495,495,4110,7454,0.9306281991731112,False,False,Тяжёлые,0
495,495,13250,9770,0.7947533915695278,False,True,Средние,3
496,496,10896,399,0.0,False,False,Лёгкие,2
496,496,9019,8346,0.2651003609471898,True,False,Лёгкие,2
496,496,7705,16940,0.283846930540802,False,False,Лёгкие,0
496,496,14084,17572,0.3186948012085684,False,False,Лёгкие,3
497,497,535,1064,0.2623503448683092,True,True,Лёгкие,3
497,497,8475,2070,0.9385777375165214,False,True,Тяжёлые,3
497,497,16241,15088,0.1833716379357788,False,False,Средние,0
497,497,17751,4310,0.16644996787000696,False,False,Тяжёлые,3
498,498,1976,13531,1.2488109636984552,False,False,Лёгкие,3
498,498,15048,7764,0.0,False,False,Лёгкие,2
498,498,10564,2699,0.8704519212175662,True,False,Лёгкие,1
499,499,847,4076,0.1680768743489716,False,False,Лёгкие,3
499,499,15511,17436,1.1502895544785057,True,False,Средние,3
500,500,8883,19799,0.0,False,False,Средние,0
500,500,11930,8674,0.5100047274141779,False,False,Средние,0
500,500,9992,717,0.0,True,False,Лёгкие,2
501,501,5303,18670,0.2512947110341345,True,False,Средние,1
501,501,8425,5817,0.4711967564281911,False,False,Лёгкие,0
501,501,6718,4804,0.8736381700627289,False,True,Средние,1
502,502,9605,2960,0.30526390803489056,False,True,Средние,1
502,502,5818,17659,0.2609304828366731,False,True,Лёгкие,2
502,502,14772,19981,0.4583281250507918,True,True,Лёгкие,0
503,503,13874,15731,0.2926811583686552,False,False,Средние,2
503,503,14008,14482,1.2232888210771118,True,False,Лёгкие,1
503,503,5091,12263,0.7594137971630317,False,False,Средние,3
503,503,2955,5039,0.7888127655389429,False,False,Тяжёлые,3
504,504,16322,14425,1.3315864305145846,True,False,Средние,3
504,504,12385,12730,0.5400122198190777,False,False,Средние,1
505,505,10213,6849,0.3857626061067386,False,False,Средние,1
505,505,1232,29,0.6127071908886436,True,True,Лёгкие,1
506,506,12643,5097,0.0,False,False,Лёгкие,0
506,506,7264,116,0.20393124858848533,False,False,Средние,0
506,506,12932,10545,0.2672322511368331,False,False,Средние,0
506,506,9787,5134,1.1195470972861483,True,False,Средние,0
507,507,10777,14816,0.47275969641540294,False,False,Средние,1
507,507,5148,17491,0.0,False,False,Лёгкие,2
507,507,2952,558,0.0,False,False,Лёгкие,1
507,507,17965,12925,0.7579649916772834,True,False,Лёгкие,2
508,508,18143,5556,1.059922626194162,False,False,Лёгкие,0
508,508,7423,18525,0.4970781744073807,False,False,Тяжёлые,0
508,508,3176,6183,0.8665391854197919,False,False,Лёгкие,3
508,508,15113,2202,0.6019723279643363,True,False,Средние,1
509,509,13137,10417,1.0691998073287643,True,True,Средние,1
509,509,1430,8735,0.4050207021057251,False,False,Тяжёлые,3
510,510,16784,7273,0.0,True,False,Средние,3
510,510,3837,5533,0.0,False,False,Лёгкие,2
511,511,3840,15231,0.5799705103682917,False,False,Лёгкие,2
511,511,14477,9747,0.23470406451643264,True,True,Лёгкие,0
511,511,2875,18020,0.5764771389466933,False,False,Средние,1
512,512,17164,2379,0.29373494346766904,False,True,Лёгкие,0
512,512,16427,2288,0.24933754908912426,True,False,Лёгкие,3
512,512,5029,6857,1.3535419069871821,False,False,Лёгкие,3
512,512,5126,11799,0.0,False,True,Тяжёлые,1
513,513,5081,16720,0.5305986833801917,False,True,Лёгкие,0
513,513,7413,342,0.0,True,True,Лёгкие,3
513,513,7516,17341,0.9771853515386558,False,False,Тяжёлые,0
513,513,10027,721,0.8467603440291022,False,False,Лёгкие,1
514,514,13062,8972,0.5947819376980898,False,False,Лёгкие,2
514,514,16411,3634,0.3246552652172411,True,True,Лёгкие,3
515,515,14492,11640,0.4268446626775299,True,False,Лёгкие,1
515,515,16273,11241,0.5062518601564744,False,False,Средние,0
516,516,1796,14268,0.3212500861625311,True,True,Средние,0
516,516,8847,262,0.26044096798889804,False,True,Лёгкие,0
516,516,367,7142,0.6931345513905453,False,False,Лёгкие,2
516,516,15746,15304,0.4148312010830109,False,False,Лёгкие,2
517,517,7104,240,0.0,False,True,Лёгкие,1
517,517,2920,8379,0.23181776758402334,True,True,Лёгкие,1
517,517,16625,7960,0.6043428230048216,False,False,Средние,0
518,518,3619,4099,0.20487241792645572,False,True,Лёгкие,3
518,518,8145,1075,0.5737631771296762,False,False,Лёгкие,1
518,518,17005,17367,0.3199522764404945,True,False,Средние,0
519,519,1865,15716,0.6665253690164095,False,False,Средние,2
519,519,12914,17852,1.0251891361052756,False,True,Тяжёлые,1
519,519,3949,8891,0.0,True,False,Тяжёлые,0
520,520,9577,4845,0.54340745033703,True,False,Лёгкие,0
520,520,11267,5782,0.4213948212159915,False,False,Лёгкие,0
520,520,14909,11462,0.6176358369860194,False,True,Средние,3
520,520,13031,9738,0.19329665383103614,False,True,Лёгкие,1
521,521,10397,7756,0.1622184126090089,True,False,Средние,0
521,521,8380,12600,0.6247444441698409,False,False,Средние,0
521,521,3966,2207,0.2560083968247319,False,False,Лёгкие,1
522,522,16969,359,0.2727931426269745,False,True,Средние,1
522,522,17392,16490,0.3776628225932686,True,True,Средние,0
